,date,username,tweet
32,2023-05-30 19:26:11+00:00,diahmhran1,Firman Soebagyo tak menepis agar Airlangga Hartarto bisa menjadi bakal cawapres Prabowo Subianto di Pilpres 2024 me… https://t.co/I2sg9UgaVO
33,2023-05-30 19:16:02+00:00,alesson2014,"RT @josephrizal810: @PDI_Perjuangan @ganjarnesia Ganjar adlh satunya pilihan bagi kita yg nasionalis dan rasionalisasi, sebab kita menolak…"
34,2023-05-30 19:12:41+00:00,ANWARZ43N,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
35,2023-05-30 18:58:33+00:00,josephrizal810,@IMCMushroom Ganjar atuhhhh yg satu radikal yg satu langganan kalah pilpres dan tdk mau ngaku kalah inget 22 mei 2019
36,2023-05-30 18:54:45+00:00,syafaulll_,Firman Soebagyo tak menepis agar Airlangga Hartarto bisa menjadi bakal cawapres Prabowo Subianto di Pilpres 2024. p… https://t.co/qWiANpKsXa
37,2023-05-30 18:52:32+00:00,neifandino,Jerry juga merespons soal kemungkinan Prabowo Subianto yang akan berduet dengan Airlangga di Pilpres 2024. pilpres2… https://t.co/Bw1yPRHGJ8
38,2023-05-30 18:51:57+00:00,neurellia,Elite Golkar Bicara Kans Duet Prabowo-Airlangga di Pilpres 2024. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo
39,2023-05-30 18:46:06+00:00,B_Hendratmo1,"@Chaves1305 Keren beut wey 🤣👍👍

Semoga berkah MENANG Pilpres Bp Prabowo Subianto 🙏🇮🇩👍"
40,2023-05-30 18:34:18+00:00,DeaYunit_,Jawaban Prabowo Ketika Diejek Gak Pernah Menang di Pilpres: Prajurit Dididik Untuk Tidak Pantang Menyerah!. pilpres… https://t.co/8zq1kRjg4t
41,2023-05-30 18:28:32+00:00,josephrizal810,"@PDI_Perjuangan @ganjarnesia Ganjar adlh satunya pilihan bagi kita yg nasionalis dan rasionalisasi, sebab kita meno… https://t.co/OwyfsCGBeR"
42,2023-05-30 18:26:08+00:00,sekarriniken,"Rekam jejak sejak Pilpres 2014, Prabowo Subianto sudah dikenal mengangkat ekonomi rakyat. pilpres2024 dekade08 mend… https://t.co/U7L36R0epA"
43,2023-05-30 18:23:22+00:00,DinaMrvina,@Ganjaran_app Mudah-mudahan di pilpres 2024 nanti pak ganjar terpilih menjadi presiden
44,2023-05-30 18:19:54+00:00,Stevan_03jr,"@sutanmangara Bener yg selama ini menang survey kan anies, semoga kalah pilpres amiiinnn"
45,2023-05-30 18:16:53+00:00,OleanderRostova,RT @rendi078: @ricuhrd @Sofwan2310 @Aggiladitia @denismalhotra Maunya langsung anies mas ga usah pilpres. 🤣🤣🤣🤣
46,2023-05-30 18:15:58+00:00,kalilanoviyanti,Jerry juga merespons soal kemungkinan Prabowo yang akan berduet dengan Airlangga di Pilpres 2024. pilpres2024 dekad… https://t.co/irIn1tZr57
47,2023-05-30 18:10:04+00:00,porosprabowo,"Kemenangan @prabowo pada Pilpres 2024, justru karena beliau bersikap netral. Sehingga justru mampu menyatukan kedua… https://t.co/99OQ38bw17"
48,2023-05-30 18:04:06+00:00,porosprabowo,Dari survey independen tsb diketahui bahwa 65% pendukung @aniesbaswedan akan berbalik memilih @prabowo. Sementara 4… https://t.co/QizpDkA02j
49,2023-05-30 18:03:53+00:00,rendi078,@ricuhrd @Sofwan2310 @Aggiladitia @denismalhotra Maunya langsung anies mas ga usah pilpres. 🤣🤣🤣🤣
50,2023-05-30 18:03:17+00:00,ArrivaldiHd,@Ganjaran_app kami semua optimis kalau pak ganjar akan memenangkan pilpres 2024 nanti
51,2023-05-30 18:02:35+00:00,WinahyoK,RT @aswin2211: @Leonita_Lestari Kayak ngga tahu aja kebiasaan opah prabowo setiap menjelang pilpres (rajin foto bareng sana-sini cuma buat…
52,2023-05-30 17:59:13+00:00,porosprabowo,"Sebulan yg lalu, beberapa alumni HMI lintas partai dan non partai berkumpul di Jakarta. Mereka patungan untuk membu… https://t.co/GvtLM0zegD"
53,2023-05-30 17:52:32+00:00,Verraagustian_,"RT @josephrizal810: @Verraagustian_ Banyak ngklaim gerinda, mending drpd klaim ini n itu lu sadari ketum mu spy tau diri bahwa dia udh 3x g…"
54,2023-05-30 17:51:37+00:00,josephrizal810,"@Verraagustian_ Banyak ngklaim gerinda, mending drpd klaim ini n itu lu sadari ketum mu spy tau diri bahwa dia udh… https://t.co/MU8p1qfjEK"
55,2023-05-30 17:51:17+00:00,KesatriaBajaHi9,RT @Semi03558529: @lysavana1 Ingat Covid? Apa kata Somad tentang Covid semestinya membuat orang bisa berpikir bagaimana kualitas orang ini.…
56,2023-05-30 17:51:09+00:00,Santanha_88,@GembrixNv @BANGSAygSUJUD @prabowo @Gerindra @azissubekti @Ahwal08 @Ndons_Back @bengkeldodo @florieliciouss… https://t.co/lYhBM8RgTt
57,2023-05-30 17:48:02+00:00,adzaniamedikasr,Firman Soebagyo tak menepis agar Airlangga Hartarto bisa menjadi bakal cawapres Prabowo Subianto di Pilpres 2024. p… https://t.co/CevhWlxzyW
58,2023-05-30 17:45:18+00:00,WarasWareg,"@ruhutsitompul Coba bikin survey lagi dong...
Krn biaya pilpres mahal dan negara sedang alami devisit anggaran, mak… https://t.co/aRvLCpbYeS"
59,2023-05-30 17:21:04+00:00,AdeSaung,"RT @AdeSaung: @ganjarpranowo Katanya,cawe cawe pak Jokowi lebih mendorong pak Prabowo daripada mendorong pak @ganjarpranowo 
Jika pak Jokow…"
60,2023-05-30 17:14:27+00:00,Thannnsss,"@YourDearCrush98 @denismalhotra Pilkada DKI mengalahkan Fauzi Bowo, sang petahana. Dilanjut pilpres dua kali bertur… https://t.co/aNaMOnP1hd"
61,2023-05-30 17:00:24+00:00,rudydesda,"@RizkiAsihan Sebaiknya kewenangan MK dicabut dulu, nanti setelah Pilpres 2024 baru kemudian diancam."
62,2023-05-30 16:50:30+00:00,radiefrmadna,"@NdrewsTjan @jokowi Iya soh, tapi mosok ya dia cawe-cawe di Pilpres 2024 termasuk nyuruh rakyatnya milih 'GP' atau 'PS'?"
63,2023-05-30 16:43:24+00:00,Yantidaryanti,"@AndreasSolusi @k3n4ng4_0 Mungkin itu yg diinginkn p jkw, spy masy gk terbelah sisa pilpres 2019. Ttpi hsil surves… https://t.co/CtyMhRdRlz"
64,2023-05-30 16:16:27+00:00,Amirulamin84,"RT @AdeSaung: @ganjarpranowo Katanya,cawe cawe pak Jokowi lebih mendorong pak Prabowo daripada mendorong pak @ganjarpranowo 
Jika pak Jokow…"
65,2023-05-30 16:16:05+00:00,_01tikusberdasi,"@PDemokrat Idih yakin kali, bisa menangkan Pilpres 2024"
66,2023-05-30 16:15:04+00:00,as_siglie,"@Naz_lira Gibran itu belum banyak makan garam, apakah dengan diplotingnya sebagai Jurkam Pilpres 2024 akan berdampa… https://t.co/oGpDuKRWvs"
67,2023-05-30 16:13:34+00:00,labirin37066896,@BananaFirza @irwan_fecho Gw juga udah cape melihatnya..semoga sebelum 2024 udah lengser tuh orang jadi Presiden.(… https://t.co/esEzm781Er
68,2023-05-30 16:10:15+00:00,Putrasagita5,@tempodotco Sdh dipersiapkan utk menjelang thn 2024...kl ada sengketa pilpres lbh baik ngga usah diajukan ke MK...h… https://t.co/SkT32WOuCx
69,2023-05-30 16:10:04+00:00,RujackX,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
70,2023-05-30 16:05:16+00:00,kariango_,@republikaonline Bagaimana pun banyak nya orang yg klarifikasi tetep aja rakyat tau nya jokowi ikut campur dalam pilpres 2024
71,2023-05-30 16:01:44+00:00,ujungnyamati,RT @AntiPekines: Ada postingan katakan Edorgan kalah survey dan menang pilpres turkiye.trus katakan InsyaAlloh Anies Presiden RI 2024.perta…
72,2023-05-30 16:01:12+00:00,NastarBubuk,Udah ada yg berantem gara2 pilpres 2024 blm? 😃✌️
73,2023-05-30 16:00:14+00:00,Pt0nks1matupang,"@__AnakKolong @gibran_tweet Semalam, seorang influencer yg cukup dikenal di republik ini, bertanya kepada saya, ten… https://t.co/9Lzrcq1eFL"
74,2023-05-30 15:59:25+00:00,BukanDi05823782,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
75,2023-05-30 15:58:55+00:00,aswin2211,@Leonita_Lestari Kayak ngga tahu aja kebiasaan opah prabowo setiap menjelang pilpres (rajin foto bareng sana-sini c… https://t.co/W51uTDXt31
76,2023-05-30 15:53:32+00:00,IwanSap70381661,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
77,2023-05-30 15:40:27+00:00,05D70n,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
78,2023-05-30 15:40:16+00:00,Kur74046896Riko,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
79,2023-05-30 15:35:13+00:00,alexander_sakti,"@ajengcute16__ Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
80,2023-05-30 15:34:46+00:00,alexander_sakti,"@geloraco Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
81,2023-05-30 15:34:31+00:00,alexander_sakti,"@democrazymedia Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
82,2023-05-30 15:33:34+00:00,alexander_sakti,"@ekowboy2 Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
83,2023-05-30 15:33:24+00:00,alexander_sakti,"@NataliusPigai2 Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
84,2023-05-30 15:31:05+00:00,dsuphi,"RT @faizalassegaf: Jokowi dan Prabowo Lucuti Pengaruh Megawati, Wajar Loyalis Ngamuk

by Faizal Assegaf (kritikus)

Berbeda dengan Pilpres…"
85,2023-05-30 15:29:31+00:00,curutonline,"@Lembayung071 @jokowi @prabowo Ane sich yes...demi terciptanya iklim pilpres yg cepat , tepat dan tegas. 
.
.
.
.
.… https://t.co/hhmx14nCCl"
86,2023-05-30 15:27:52+00:00,alexander_sakti,"@marlina_idha Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
87,2023-05-30 15:27:35+00:00,alexander_sakti,"@HelmiFelis_ Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
88,2023-05-30 15:27:27+00:00,TunayVallen,"@lordran44 @aniesbaswedan Bapa Anies Baswedan tidak usah bertarung di pilpres 2024, jakarta aja bapa tidak mampu pe… https://t.co/fWCtTidoPb"
89,2023-05-30 15:25:27+00:00,alexander_sakti,"@YanHarahap Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
90,2023-05-30 15:25:16+00:00,alexander_sakti,"@jansen_jsp Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
91,2023-05-30 15:24:28+00:00,alexander_sakti,"@geloraco Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
92,2023-05-30 15:24:11+00:00,alexander_sakti,"@alisyarief Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
93,2023-05-30 15:23:54+00:00,alexander_sakti,"@Demokrat_TV Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
94,2023-05-30 15:23:45+00:00,alexander_sakti,"@TeddGus @dennyindrayana Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
95,2023-05-30 15:23:24+00:00,alexander_sakti,"@bachrum_achmadi Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
96,2023-05-30 15:23:13+00:00,alexander_sakti,"@ajengcute16__ Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
97,2023-05-30 15:22:59+00:00,alexander_sakti,"@BennyHarmanID Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
98,2023-05-30 15:22:49+00:00,alexander_sakti,"@geloraco Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
99,2023-05-30 15:22:36+00:00,alexander_sakti,"@NasDem @aniesbaswedan Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
100,2023-05-30 15:22:24+00:00,alexander_sakti,"@OposisiCerdas Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
101,2023-05-30 15:22:16+00:00,alexander_sakti,"@democrazymedia Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
102,2023-05-30 15:22:06+00:00,alexander_sakti,"@dennyindrayana Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
103,2023-05-30 15:21:09+00:00,alexander_sakti,"@OposisiCerdas Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
104,2023-05-30 15:20:15+00:00,alexander_sakti,"@bachrum_achmadi @UyokBack Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
105,2023-05-30 15:19:57+00:00,alexander_sakti,"@aniesbaswedan Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
106,2023-05-30 15:19:45+00:00,alexander_sakti,"@tvOneNews Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
107,2023-05-30 15:19:35+00:00,alexander_sakti,"@Umar_Hasibuan__ Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
108,2023-05-30 15:18:58+00:00,alexander_sakti,"@geloraco Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
109,2023-05-30 15:18:50+00:00,alexander_sakti,"@geloraco Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
110,2023-05-30 15:18:36+00:00,alexander_sakti,"@OposisiCerdas Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
111,2023-05-30 15:18:28+00:00,alexander_sakti,"@democrazymedia Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
112,2023-05-30 15:17:22+00:00,alexander_sakti,"@ajengcute16__ Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
113,2023-05-30 15:16:53+00:00,alexander_sakti,"@VIVAcoid Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
114,2023-05-30 15:16:44+00:00,sinerimzulk86,@KompasTV Karena saya tidak pernah milih pak jokowi jdi ga merasa punya beban moril atas apa yg d lakukan. Biarlah… https://t.co/L96Sk4BvxQ
115,2023-05-30 15:16:17+00:00,alexander_sakti,"@Demokrat_TV Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
116,2023-05-30 15:16:01+00:00,alexander_sakti,"@DedyPitopang @JhonniSinaga20 Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
117,2023-05-30 15:15:37+00:00,alexander_sakti,"@geloraco Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
118,2023-05-30 15:15:23+00:00,alexander_sakti,"@RamliRizal Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
119,2023-05-30 15:14:11+00:00,alexander_sakti,"@Demokrat_TV Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
120,2023-05-30 15:13:52+00:00,alexander_sakti,"@OposisiCerdas Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
121,2023-05-30 15:13:38+00:00,alexander_sakti,"@BennyHarmanID Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
122,2023-05-30 15:13:10+00:00,alexander_sakti,"@giginpraginanto Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
123,2023-05-30 15:13:03+00:00,nurhid010644,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
124,2023-05-30 15:12:53+00:00,alexander_sakti,"@geloraco Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
125,2023-05-30 15:12:45+00:00,alexander_sakti,"@ajengcute16__ Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
126,2023-05-30 15:12:37+00:00,alexander_sakti,"@ganjarpranowo Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
127,2023-05-30 15:12:25+00:00,alexander_sakti,"@Mdy_Asmara1701 Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
128,2023-05-30 15:12:15+00:00,alexander_sakti,"@YanHarahap Mendukung yohanies sama dengan ingin pilpres 2024 terselenggara dgn brutal.
Bukti: pilkada DKI 2017."
129,2023-05-30 15:07:06+00:00,ra79828002,"@KompasTV Jadi bapak fikir selain pilpres 2024 nggak krusial??? Ada 2019, 2014, 2009, dst...
Bapak nggak ngerti dem… https://t.co/IXJaIPieOl"
130,2023-05-30 15:03:25+00:00,AndreasBayuSapu,Ridwan Kamil yang ditugasi sebagai Wakil Ketua Umum Golkar Bidang Penggalangan Pemilih dan co-chair Badan Pemenanga… https://t.co/d9s5EioUS5
131,2023-05-30 15:03:23+00:00,baiquelah,Ridwan Kamil yang ditugasi sebagai Wakil Ketua Umum Golkar Bidang Penggalangan Pemilih dan co-chair Badan Pemenanga… https://t.co/PaOs7zGVtZ
132,2023-05-30 15:00:45+00:00,AryantoDwisapu1,@tifsembiring Kita liat aja nanti di pilpres apakah anies bisa menang??? Kalo anies ga menang  berarti yg menang GANJAR PRANOWO.
133,2023-05-30 14:58:36+00:00,hi_ikan_peda,@Chaves1305 Iya kalo ngak ada jokowi dan bu mega yg rangkul prabowo dari halu nya karna karena pilpres pasti uda gi… https://t.co/jLongc2lVj
134,2023-05-30 14:57:38+00:00,M_Ikhsan_Hattu,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
135,2023-05-30 14:57:12+00:00,visiau,"RT @Sinyo_Joelunar: @BosPurwa Mau seperti apa presiden bersikap pada Pilpres 2024, tetap Allah yang akan memberikan pemimpin terbaik untuk…"
136,2023-05-30 14:52:39+00:00,zulfadli777,@Gannhatma @mangunsong63 @Miduk17 @Syarman59 Mata dan telinga tolong dibuka lebar2 boss.. Junjungan lhu jelas dan N… https://t.co/28AEhX47MD
137,2023-05-30 14:51:27+00:00,nu54428856541,"MAKLUMAT 
Saya, yg Memang Pernah Menjadi Kader Dan Pengurus Partai @PDI_Perjuangan Di Tk. Daerah  Sejak Tahun 1999… https://t.co/kTaQjqJo4N"
138,2023-05-30 14:46:41+00:00,arvinbadar,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
139,2023-05-30 14:42:57+00:00,Andre_londo_lo,RT @AntiPekines: Ada postingan katakan Edorgan kalah survey dan menang pilpres turkiye.trus katakan InsyaAlloh Anies Presiden RI 2024.perta…
140,2023-05-30 14:42:40+00:00,ElizarIrnold,@benuaandin @putra_gfr @Tan_Mar3M Sdh baca berita hari ini blm bong... Tuh pak jokowi bilang ga akan netral dan dia… https://t.co/ztdmTaK7L4
141,2023-05-30 14:42:07+00:00,R7ser,"RT @PutraErlangga95: Hii tweps mari kita polling lagi okey,
Kalau Pilpres 2024 ada Tiga Capres maka anda akan pilih?

Setelah vote jangan l…"
